year,election_type,source_file,sheet,contest,vote_for,precinct,candidate,votes,suppressed,vote_method,times_cast,registered_voters
2020,primary,cache-2020-primary-official-precinct.pdf,p12,DEM U.S. HOUSE DIST 1,1,HYR4,JAMIE CHEEK,18,False,Total,546,770
2020,primary,cache-2020-primary-official-precinct.pdf,p13,REP U.S. HOUSE DIST 1,1,HYR5,KATIE WITT,49,False,Total,350,562
2020,primary,cache-2020-primary-official-precinct.pdf,p13,REP U.S. HOUSE DIST 1,1,HYR5,BOB STEVENSON,91,False,Total,350,562
2020,primary,cache-2020-primary-official-precinct.pdf,p13,REP U.S. HOUSE DIST 1,1,HYR5,BLAKE DAVID MOORE,85,False,Total,350,562
2020,primary,cache-2020-primary-official-precinct.pdf,p13,REP U.S. HOUSE DIST 1,1,HYR5,KERRY W. GIBSON,69,False,Total,350,562
2020,primary,cache-2020-primary-official-precinct.pdf,p13,REP FOR GOVERNOR AND LT GOVERNOR,1,HYR5,"THOMAS E. WRIGHT, ROB BISHOP",32,False,Total,350,562
2020,primary,cache-2020-primary-official-precinct.pdf,p13,REP FOR GOVERNOR AND LT GOVERNOR,1,HYR5,"SPENCER J. COX, DEIDRE M. HENDERSON",107,False,Total,350,562
2020,primary,cache-2020-primary-official-precinct.pdf,p13,REP FOR GOVERNOR AND LT GOVERNOR,1,HYR5,"JON HUNTSMAN JR., MICHELLE KAUFUSI",77,False,Total,350,562
2020,primary,cache-2020-primary-official-precinct.pdf,p13,REP FOR GOVERNOR AND LT GOVERNOR,1,HYR5,"GREG HUGHES, VICTOR IVERSON",97,False,Total,350,562
2020,primary,cache-2020-primary-official-precinct.pdf,p13,REP ATTORNEY GENERAL,1,HYR5,SEAN D. REYES,197,False,Total,350,562
2020,primary,cache-2020-primary-official-precinct.pdf,p13,REP ATTORNEY GENERAL,1,HYR5,DAVID O. LEAVITT,107,False,Total,350,562
2020,primary,cache-2020-primary-official-precinct.pdf,p13,REP COUNTY COUNCIL SOUTH,1,HYR5,MARC K. ENSIGN,148,False,Total,350,562
2020,primary,cache-2020-primary-official-precinct.pdf,p13,REP COUNTY COUNCIL SOUTH,1,HYR5,NOLAN P. GUNNELL,147,False,Total,350,562
2020,primary,cache-2020-primary-official-precinct.pdf,p13,DEM U.S. HOUSE DIST 1,1,HYR5,DARREN PARRY,22,False,Total,350,562
2020,primary,cache-2020-primary-official-precinct.pdf,p13,DEM U.S. HOUSE DIST 1,1,HYR5,JAMIE CHEEK,14,False,Total,350,562
2020,primary,cache-2020-primary-official-precinct.pdf,p14,REP U.S. HOUSE DIST 1,1,LEW1,KATIE WITT,50,False,Total,301,426
2020,primary,cache-2020-primary-official-precinct.pdf,p14,REP U.S. HOUSE DIST 1,1,LEW1,BOB STEVENSON,62,False,Total,301,426
2020,primary,cache-2020-primary-official-precinct.pdf,p14,REP U.S. HOUSE DIST 1,1,LEW1,BLAKE DAVID MOORE,51,False,Total,301,426
2020,primary,cache-2020-primary-official-precinct.pdf,p14,REP U.S. HOUSE DIST 1,1,LEW1,KERRY W. GIBSON,98,False,Total,301,426
2020,primary,cache-2020-primary-official-precinct.pdf,p14,REP FOR GOVERNOR AND LT GOVERNOR,1,LEW1,"THOMAS E. WRIGHT, ROB BISHOP",35,False,Total,301,426
2020,primary,cache-2020-primary-official-precinct.pdf,p14,REP FOR GOVERNOR AND LT GOVERNOR,1,LEW1,"SPENCER J. COX, DEIDRE M. HENDERSON",111,False,Total,301,426
2020,primary,cache-2020-primary-official-precinct.pdf,p14,REP FOR GOVERNOR AND LT GOVERNOR,1,LEW1,"JON HUNTSMAN JR., MICHELLE KAUFUSI",62,False,Total,301,426
2020,primary,cache-2020-primary-official-precinct.pdf,p14,REP FOR GOVERNOR AND LT GOVERNOR,1,LEW1,"GREG HUGHES, VICTOR IVERSON",61,False,Total,301,426
2020,primary,cache-2020-primary-official-precinct.pdf,p14,REP ATTORNEY GENERAL,1,LEW1,SEAN D. REYES,156,False,Total,301,426
2020,primary,cache-2020-primary-official-precinct.pdf,p14,REP ATTORNEY GENERAL,1,LEW1,DAVID O. LEAVITT,108,False,Total,301,426
2020,primary,cache-2020-primary-official-precinct.pdf,p14,REP STATE SENATE DIST 25,1,LEW1,CHRIS H WILSON,146,False,Total,301,426
2020,primary,cache-2020-primary-official-precinct.pdf,p14,REP STATE SENATE DIST 25,1,LEW1,LYLE W. HILLYARD,119,False,Total,301,426
2020,primary,cache-2020-primary-official-precinct.pdf,p14,REP HOUSE DIST 3,1,LEW1,MIKE PETERSEN,142,False,Total,301,426
2020,primary,cache-2020-primary-official-precinct.pdf,p14,REP HOUSE DIST 3,1,LEW1,VAL K. POTTER,117,False,Total,301,426
2020,primary,cache-2020-primary-official-precinct.pdf,p14,DEM U.S. HOUSE DIST 1,1,LEW1,DARREN PARRY,19,False,Total,301,426
2020,primary,cache-2020-primary-official-precinct.pdf,p14,DEM U.S. HOUSE DIST 1,1,LEW1,JAMIE CHEEK,12,False,Total,301,426
2020,primary,cache-2020-primary-official-precinct.pdf,p15,REP U.S. HOUSE DIST 1,1,LEW2,KATIE WITT,28,False,Total,201,286
2020,primary,cache-2020-primary-official-precinct.pdf,p15,REP U.S. HOUSE DIST 1,1,LEW2,BOB STEVENSON,39,False,Total,201,286
2020,primary,cache-2020-primary-official-precinct.pdf,p15,REP U.S. HOUSE DIST 1,1,LEW2,BLAKE DAVID MOORE,29,False,Total,201,286
2020,primary,cache-2020-primary-official-precinct.pdf,p15,REP U.S. HOUSE DIST 1,1,LEW2,KERRY W. GIBSON,93,False,Total,201,286
2020,primary,cache-2020-primary-official-precinct.pdf,p15,REP FOR GOVERNOR AND LT GOVERNOR,1,LEW2,"THOMAS E. WRIGHT, ROB BISHOP",28,False,Total,201,286
2020,primary,cache-2020-primary-official-precinct.pdf,p15,REP FOR GOVERNOR AND LT GOVERNOR,1,LEW2,"SPENCER J. COX, DEIDRE M. HENDERSON",114,False,Total,201,286
2020,primary,cache-2020-primary-official-precinct.pdf,p15,REP FOR GOVERNOR AND LT GOVERNOR,1,LEW2,"JON HUNTSMAN JR., MICHELLE KAUFUSI",22,False,Total,201,286
2020,primary,cache-2020-primary-official-precinct.pdf,p15,REP FOR GOVERNOR AND LT GOVERNOR,1,LEW2,"GREG HUGHES, VICTOR IVERSON",26,False,Total,201,286
2020,primary,cache-2020-primary-official-precinct.pdf,p15,REP ATTORNEY GENERAL,1,LEW2,SEAN D. REYES,100,False,Total,201,286
2020,primary,cache-2020-primary-official-precinct.pdf,p15,REP ATTORNEY GENERAL,1,LEW2,DAVID O. LEAVITT,89,False,Total,201,286
2020,primary,cache-2020-primary-official-precinct.pdf,p15,REP STATE SENATE DIST 25,1,LEW2,CHRIS H WILSON,113,False,Total,201,286
2020,primary,cache-2020-primary-official-precinct.pdf,p15,REP STATE SENATE DIST 25,1,LEW2,LYLE W. HILLYARD,76,False,Total,201,286
2020,primary,cache-2020-primary-official-precinct.pdf,p15,REP HOUSE DIST 3,1,LEW2,MIKE PETERSEN,121,False,Total,201,286
2020,primary,cache-2020-primary-official-precinct.pdf,p15,REP HOUSE DIST 3,1,LEW2,VAL K. POTTER,68,False,Total,201,286
2020,primary,cache-2020-primary-official-precinct.pdf,p15,DEM U.S. HOUSE DIST 1,1,LEW2,DARREN PARRY,5,False,Total,201,286
2020,primary,cache-2020-primary-official-precinct.pdf,p15,DEM U.S. HOUSE DIST 1,1,LEW2,JAMIE CHEEK,6,False,Total,201,286
2020,primary,cache-2020-primary-official-precinct.pdf,p16,REP U.S. HOUSE DIST 1,1,LOG1,KATIE WITT,23,False,Total,156,271
2020,primary,cache-2020-primary-official-precinct.pdf,p16,REP U.S. HOUSE DIST 1,1,LOG1,BOB STEVENSON,26,False,Total,156,271
2020,primary,cache-2020-primary-official-precinct.pdf,p16,REP U.S. HOUSE DIST 1,1,LOG1,BLAKE DAVID MOORE,30,False,Total,156,271
2020,primary,cache-2020-primary-official-precinct.pdf,p16,REP U.S. HOUSE DIST 1,1,LOG1,KERRY W. GIBSON,17,False,Total,156,271
2020,primary,cache-2020-primary-official-precinct.pdf,p16,REP FOR GOVERNOR AND LT GOVERNOR,1,LOG1,"THOMAS E. WRIGHT, ROB BISHOP",8,False,Total,156,271
2020,primary,cache-2020-primary-official-precinct.pdf,p16,REP FOR GOVERNOR AND LT GOVERNOR,1,LOG1,"SPENCER J. COX, DEIDRE M. HENDERSON",39,False,Total,156,271
2020,primary,cache-2020-primary-official-precinct.pdf,p16,REP FOR GOVERNOR AND LT GOVERNOR,1,LOG1,"JON HUNTSMAN JR., MICHELLE KAUFUSI",38,False,Total,156,271
2020,primary,cache-2020-primary-official-precinct.pdf,p16,REP FOR GOVERNOR AND LT GOVERNOR,1,LOG1,"GREG HUGHES, VICTOR IVERSON",18,False,Total,156,271
2020,primary,cache-2020-primary-official-precinct.pdf,p16,REP ATTORNEY GENERAL,1,LOG1,SEAN D. REYES,57,False,Total,156,271
2020,primary,cache-2020-primary-official-precinct.pdf,p16,REP ATTORNEY GENERAL,1,LOG1,DAVID O. LEAVITT,44,False,Total,156,271
2020,primary,cache-2020-primary-official-precinct.pdf,p16,REP STATE SENATE DIST 25,1,LOG1,CHRIS H WILSON,69,False,Total,156,271
2020,primary,cache-2020-primary-official-precinct.pdf,p16,REP STATE SENATE DIST 25,1,LOG1,LYLE W. HILLYARD,31,False,Total,156,271
2020,primary,cache-2020-primary-official-precinct.pdf,p16,DEM U.S. HOUSE DIST 1,1,LOG1,DARREN PARRY,29,False,Total,156,271
2020,primary,cache-2020-primary-official-precinct.pdf,p16,DEM U.S. HOUSE DIST 1,1,LOG1,JAMIE CHEEK,24,False,Total,156,271
2020,primary,cache-2020-primary-official-precinct.pdf,p17,REP U.S. HOUSE DIST 1,1,LOG2,KATIE WITT,19,False,Total,184,354
2020,primary,cache-2020-primary-official-precinct.pdf,p17,REP U.S. HOUSE DIST 1,1,LOG2,BOB STEVENSON,29,False,Total,184,354
2020,primary,cache-2020-primary-official-precinct.pdf,p17,REP U.S. HOUSE DIST 1,1,LOG2,BLAKE DAVID MOORE,42,False,Total,184,354
2020,primary,cache-2020-primary-official-precinct.pdf,p17,REP U.S. HOUSE DIST 1,1,LOG2,KERRY W. GIBSON,33,False,Total,184,354
2020,primary,cache-2020-primary-official-precinct.pdf,p17,REP FOR GOVERNOR AND LT GOVERNOR,1,LOG2,"THOMAS E. WRIGHT, ROB BISHOP",16,False,Total,184,354
2020,primary,cache-2020-primary-official-precinct.pdf,p17,REP FOR GOVERNOR AND LT GOVERNOR,1,LOG2,"SPENCER J. COX, DEIDRE M. HENDERSON",43,False,Total,184,354
2020,primary,cache-2020-primary-official-precinct.pdf,p17,REP FOR GOVERNOR AND LT GOVERNOR,1,LOG2,"JON HUNTSMAN JR., MICHELLE KAUFUSI",35,False,Total,184,354
2020,primary,cache-2020-primary-official-precinct.pdf,p17,REP FOR GOVERNOR AND LT GOVERNOR,1,LOG2,"GREG HUGHES, VICTOR IVERSON",33,False,Total,184,354
2020,primary,cache-2020-primary-official-precinct.pdf,p17,REP ATTORNEY GENERAL,1,LOG2,SEAN D. REYES,73,False,Total,184,354
2020,primary,cache-2020-primary-official-precinct.pdf,p17,REP ATTORNEY GENERAL,1,LOG2,DAVID O. LEAVITT,51,False,Total,184,354
2020,primary,cache-2020-primary-official-precinct.pdf,p17,REP STATE SENATE DIST 25,1,LOG2,CHRIS H WILSON,84,False,Total,184,354
2020,primary,cache-2020-primary-official-precinct.pdf,p17,REP STATE SENATE DIST 25,1,LOG2,LYLE W. HILLYARD,40,False,Total,184,354
2020,primary,cache-2020-primary-official-precinct.pdf,p17,DEM U.S. HOUSE DIST 1,1,LOG2,DARREN PARRY,28,False,Total,184,354
2020,primary,cache-2020-primary-official-precinct.pdf,p17,DEM U.S. HOUSE DIST 1,1,LOG2,JAMIE CHEEK,29,False,Total,184,354
2020,primary,cache-2020-primary-official-precinct.pdf,p18,REP U.S. HOUSE DIST 1,1,LOG3,KATIE WITT,39,False,Total,224,424
2020,primary,cache-2020-primary-official-precinct.pdf,p18,REP U.S. HOUSE DIST 1,1,LOG3,BOB STEVENSON,42,False,Total,224,424
2020,primary,cache-2020-primary-official-precinct.pdf,p18,REP U.S. HOUSE DIST 1,1,LOG3,BLAKE DAVID MOORE,54,False,Total,224,424
2020,primary,cache-2020-primary-official-precinct.pdf,p18,REP U.S. HOUSE DIST 1,1,LOG3,KERRY W. GIBSON,30,False,Total,224,424
2020,primary,cache-2020-primary-official-precinct.pdf,p18,REP FOR GOVERNOR AND LT GOVERNOR,1,LOG3,"THOMAS E. WRIGHT, ROB BISHOP",7,False,Total,224,424
2020,primary,cache-2020-primary-official-precinct.pdf,p18,REP FOR GOVERNOR AND LT GOVERNOR,1,LOG3,"SPENCER J. COX, DEIDRE M. HENDERSON",69,False,Total,224,424
2020,primary,cache-2020-primary-official-precinct.pdf,p18,REP FOR GOVERNOR AND LT GOVERNOR,1,LOG3,"JON HUNTSMAN JR., MICHELLE KAUFUSI",52,False,Total,224,424
2020,primary,cache-2020-primary-official-precinct.pdf,p18,REP FOR GOVERNOR AND LT GOVERNOR,1,LOG3,"GREG HUGHES, VICTOR IVERSON",43,False,Total,224,424
2020,primary,cache-2020-primary-official-precinct.pdf,p18,REP ATTORNEY GENERAL,1,LOG3,SEAN D. REYES,96,False,Total,224,424
2020,primary,cache-2020-primary-official-precinct.pdf,p18,REP ATTORNEY GENERAL,1,LOG3,DAVID O. LEAVITT,69,False,Total,224,424
2020,primary,cache-2020-primary-official-precinct.pdf,p18,REP STATE SENATE DIST 25,1,LOG3,CHRIS H WILSON,100,False,Total,224,424
2020,primary,cache-2020-primary-official-precinct.pdf,p18,REP STATE SENATE DIST 25,1,LOG3,LYLE W. HILLYARD,69,False,Total,224,424
2020,primary,cache-2020-primary-official-precinct.pdf,p18,DEM U.S. HOUSE DIST 1,1,LOG3,DARREN PARRY,28,False,Total,224,424
2020,primary,cache-2020-primary-official-precinct.pdf,p18,DEM U.S. HOUSE DIST 1,1,LOG3,JAMIE CHEEK,24,False,Total,224,424
2020,primary,cache-2020-primary-official-precinct.pdf,p19,REP U.S. HOUSE DIST 1,1,LOG4,KATIE WITT,39,False,Total,253,366
2020,primary,cache-2020-primary-official-precinct.pdf,p19,REP U.S. HOUSE DIST 1,1,LOG4,BOB STEVENSON,47,False,Total,253,366
2020,primary,cache-2020-primary-official-precinct.pdf,p19,REP U.S. HOUSE DIST 1,1,LOG4,BLAKE DAVID MOORE,38,False,Total,253,366
2020,primary,cache-2020-primary-official-precinct.pdf,p19,REP U.S. HOUSE DIST 1,1,LOG4,KERRY W. GIBSON,50,False,Total,253,366
2020,primary,cache-2020-primary-official-precinct.pdf,p19,REP FOR GOVERNOR AND LT GOVERNOR,1,LOG4,"THOMAS E. WRIGHT, ROB BISHOP",16,False,Total,253,366
2020,primary,cache-2020-primary-official-precinct.pdf,p19,REP FOR GOVERNOR AND LT GOVERNOR,1,LOG4,"SPENCER J. COX, DEIDRE M. HENDERSON",55,False,Total,253,366
2020,primary,cache-2020-primary-official-precinct.pdf,p19,REP FOR GOVERNOR AND LT GOVERNOR,1,LOG4,"JON HUNTSMAN JR., MICHELLE KAUFUSI",65,False,Total,253,366
2020,primary,cache-2020-primary-official-precinct.pdf,p19,REP FOR GOVERNOR AND LT GOVERNOR,1,LOG4,"GREG HUGHES, VICTOR IVERSON",44,False,Total,253,366
2020,primary,cache-2020-primary-official-precinct.pdf,p19,REP ATTORNEY GENERAL,1,LOG4,SEAN D. REYES,86,False,Total,253,366
2020,primary,cache-2020-primary-official-precinct.pdf,p19,REP ATTORNEY GENERAL,1,LOG4,DAVID O. LEAVITT,91,False,Total,253,366
2020,primary,cache-2020-primary-official-precinct.pdf,p19,REP STATE SENATE DIST 25,1,LOG4,CHRIS H WILSON,104,False,Total,253,366
2020,primary,cache-2020-primary-official-precinct.pdf,p19,REP STATE SENATE DIST 25,1,LOG4,LYLE W. HILLYARD,73,False,Total,253,366
2020,primary,cache-2020-primary-official-precinct.pdf,p19,DEM U.S. HOUSE DIST 1,1,LOG4,DARREN PARRY,51,False,Total,253,366
2020,primary,cache-2020-primary-official-precinct.pdf,p19,DEM U.S. HOUSE DIST 1,1,LOG4,JAMIE CHEEK,21,False,Total,253,366
2020,primary,cache-2020-primary-official-precinct.pdf,p20,REP U.S. HOUSE DIST 1,1,LOG5,KATIE WITT,47,False,Total,331,532
2020,primary,cache-2020-primary-official-precinct.pdf,p20,REP U.S. HOUSE DIST 1,1,LOG5,BOB STEVENSON,49,False,Total,331,532
2020,primary,cache-2020-primary-official-precinct.pdf,p20,REP U.S. HOUSE DIST 1,1,LOG5,BLAKE DAVID MOORE,76,False,Total,331,532
2020,primary,cache-2020-primary-official-precinct.pdf,p20,REP U.S. HOUSE DIST 1,1,LOG5,KERRY W. GIBSON,38,False,Total,331,532
2020,primary,cache-2020-primary-official-precinct.pdf,p20,REP FOR GOVERNOR AND LT GOVERNOR,1,LOG5,"THOMAS E. WRIGHT, ROB BISHOP",16,False,Total,331,532
2020,primary,cache-2020-primary-official-precinct.pdf,p20,REP FOR GOVERNOR AND LT GOVERNOR,1,LOG5,"SPENCER J. COX, DEIDRE M. HENDERSON",94,False,Total,331,532
2020,primary,cache-2020-primary-official-precinct.pdf,p20,REP FOR GOVERNOR AND LT GOVERNOR,1,LOG5,"JON HUNTSMAN JR., MICHELLE KAUFUSI",66,False,Total,331,532
2020,primary,cache-2020-primary-official-precinct.pdf,p20,REP FOR GOVERNOR AND LT GOVERNOR,1,LOG5,"GREG HUGHES, VICTOR IVERSON",48,False,Total,331,532
2020,primary,cache-2020-primary-official-precinct.pdf,p20,REP ATTORNEY GENERAL,1,LOG5,SEAN D. REYES,110,False,Total,331,532
2020,primary,cache-2020-primary-official-precinct.pdf,p20,REP ATTORNEY GENERAL,1,LOG5,DAVID O. LEAVITT,106,False,Total,331,532
2020,primary,cache-2020-primary-official-precinct.pdf,p20,REP STATE SENATE DIST 25,1,LOG5,CHRIS H WILSON,144,False,Total,331,532
2020,primary,cache-2020-primary-official-precinct.pdf,p20,REP STATE SENATE DIST 25,1,LOG5,LYLE W. HILLYARD,74,False,Total,331,532
2020,primary,cache-2020-primary-official-precinct.pdf,p20,DEM U.S. HOUSE DIST 1,1,LOG5,DARREN PARRY,75,False,Total,331,532
2020,primary,cache-2020-primary-official-precinct.pdf,p20,DEM U.S. HOUSE DIST 1,1,LOG5,JAMIE CHEEK,32,False,Total,331,532
2020,primary,cache-2020-primary-official-precinct.pdf,p21,REP U.S. HOUSE DIST 1,1,LOG6,KATIE WITT,20,False,Total,196,346
2020,primary,cache-2020-primary-official-precinct.pdf,p21,REP U.S. HOUSE DIST 1,1,LOG6,BOB STEVENSON,27,False,Total,196,346
2020,primary,cache-2020-primary-official-precinct.pdf,p21,REP U.S. HOUSE DIST 1,1,LOG6,BLAKE DAVID MOORE,53,False,Total,196,346
2020,primary,cache-2020-primary-official-precinct.pdf,p21,REP U.S. HOUSE DIST 1,1,LOG6,KERRY W. GIBSON,22,False,Total,196,346
2020,primary,cache-2020-primary-official-precinct.pdf,p21,REP FOR GOVERNOR AND LT GOVERNOR,1,LOG6,"THOMAS E. WRIGHT, ROB BISHOP",15,False,Total,196,346
2020,primary,cache-2020-primary-official-precinct.pdf,p21,REP FOR GOVERNOR AND LT GOVERNOR,1,LOG6,"SPENCER J. COX, DEIDRE M. HENDERSON",51,False,Total,196,346
2020,primary,cache-2020-primary-official-precinct.pdf,p21,REP FOR GOVERNOR AND LT GOVERNOR,1,LOG6,"JON HUNTSMAN JR., MICHELLE KAUFUSI",41,False,Total,196,346
2020,primary,cache-2020-primary-official-precinct.pdf,p21,REP FOR GOVERNOR AND LT GOVERNOR,1,LOG6,"GREG HUGHES, VICTOR IVERSON",19,False,Total,196,346
2020,primary,cache-2020-primary-official-precinct.pdf,p21,REP ATTORNEY GENERAL,1,LOG6,SEAN D. REYES,62,False,Total,196,346
2020,primary,cache-2020-primary-official-precinct.pdf,p21,REP ATTORNEY GENERAL,1,LOG6,DAVID O. LEAVITT,61,False,Total,196,346
2020,primary,cache-2020-primary-official-precinct.pdf,p21,REP STATE SENATE DIST 25,1,LOG6,CHRIS H WILSON,73,False,Total,196,346
2020,primary,cache-2020-primary-official-precinct.pdf,p21,REP STATE SENATE DIST 25,1,LOG6,LYLE W. HILLYARD,48,False,Total,196,346
2020,primary,cache-2020-primary-official-precinct.pdf,p21,DEM U.S. HOUSE DIST 1,1,LOG6,DARREN PARRY,37,False,Total,196,346
2020,primary,cache-2020-primary-official-precinct.pdf,p21,DEM U.S. HOUSE DIST 1,1,LOG6,JAMIE CHEEK,33,False,Total,196,346
2020,primary,cache-2020-primary-official-precinct.pdf,p22,REP U.S. HOUSE DIST 1,1,LOG7,KATIE WITT,13,False,Total,110,181
2020,primary,cache-2020-primary-official-precinct.pdf,p22,REP U.S. HOUSE DIST 1,1,LOG7,BOB STEVENSON,11,False,Total,110,181
2020,primary,cache-2020-primary-official-precinct.pdf,p22,REP U.S. HOUSE DIST 1,1,LOG7,BLAKE DAVID MOORE,23,False,Total,110,181
2020,primary,cache-2020-primary-official-precinct.pdf,p22,REP U.S. HOUSE DIST 1,1,LOG7,KERRY W. GIBSON,12,False,Total,110,181
2020,primary,cache-2020-primary-official-precinct.pdf,p22,REP FOR GOVERNOR AND LT GOVERNOR,1,LOG7,"THOMAS E. WRIGHT, ROB BISHOP",9,False,Total,110,181
2020,primary,cache-2020-primary-official-precinct.pdf,p22,REP FOR GOVERNOR AND LT GOVERNOR,1,LOG7,"SPENCER J. COX, DEIDRE M. HENDERSON",26,False,Total,110,181
2020,primary,cache-2020-primary-official-precinct.pdf,p22,REP FOR GOVERNOR AND LT GOVERNOR,1,LOG7,"JON HUNTSMAN JR., MICHELLE KAUFUSI",23,False,Total,110,181
2020,primary,cache-2020-primary-official-precinct.pdf,p22,REP FOR GOVERNOR AND LT GOVERNOR,1,LOG7,"GREG HUGHES, VICTOR IVERSON",9,False,Total,110,181
2020,primary,cache-2020-primary-official-precinct.pdf,p22,REP ATTORNEY GENERAL,1,LOG7,SEAN D. REYES,31,False,Total,110,181
2020,primary,cache-2020-primary-official-precinct.pdf,p22,REP ATTORNEY GENERAL,1,LOG7,DAVID O. LEAVITT,28,False,Total,110,181
2020,primary,cache-2020-primary-official-precinct.pdf,p22,REP STATE SENATE DIST 25,1,LOG7,CHRIS H WILSON,42,False,Total,110,181
2020,primary,cache-2020-primary-official-precinct.pdf,p22,REP STATE SENATE DIST 25,1,LOG7,LYLE W. HILLYARD,20,False,Total,110,181
2020,primary,cache-2020-primary-official-precinct.pdf,p22,DEM U.S. HOUSE DIST 1,1,LOG7,DARREN PARRY,19,False,Total,110,181
2020,primary,cache-2020-primary-official-precinct.pdf,p22,DEM U.S. HOUSE DIST 1,1,LOG7,JAMIE CHEEK,24,False,Total,110,181
2020,primary,cache-2020-primary-official-precinct.pdf,p23,REP U.S. HOUSE DIST 1,1,LOG8,KATIE WITT,7,False,Total,89,152
2020,primary,cache-2020-primary-official-precinct.pdf,p23,REP U.S. HOUSE DIST 1,1,LOG8,BOB STEVENSON,15,False,Total,89,152
2020,primary,cache-2020-primary-official-precinct.pdf,p23,REP U.S. HOUSE DIST 1,1,LOG8,BLAKE DAVID MOORE,19,False,Total,89,152
2020,primary,cache-2020-primary-official-precinct.pdf,p23,REP U.S. HOUSE DIST 1,1,LOG8,KERRY W. GIBSON,7,False,Total,89,152
2020,primary,cache-2020-primary-official-precinct.pdf,p23,REP FOR GOVERNOR AND LT GOVERNOR,1,LOG8,"THOMAS E. WRIGHT, ROB BISHOP",5,False,Total,89,152
2020,primary,cache-2020-primary-official-precinct.pdf,p23,REP FOR GOVERNOR AND LT GOVERNOR,1,LOG8,"SPENCER J. COX, DEIDRE M. HENDERSON",17,False,Total,89,152
2020,primary,cache-2020-primary-official-precinct.pdf,p23,REP FOR GOVERNOR AND LT GOVERNOR,1,LOG8,"JON HUNTSMAN JR., MICHELLE KAUFUSI",22,False,Total,89,152
2020,primary,cache-2020-primary-official-precinct.pdf,p23,REP FOR GOVERNOR AND LT GOVERNOR,1,LOG8,"GREG HUGHES, VICTOR IVERSON",7,False,Total,89,152
2020,primary,cache-2020-primary-official-precinct.pdf,p23,REP ATTORNEY GENERAL,1,LOG8,SEAN D. REYES,25,False,Total,89,152
2020,primary,cache-2020-primary-official-precinct.pdf,p23,REP ATTORNEY GENERAL,1,LOG8,DAVID O. LEAVITT,26,False,Total,89,152
2020,primary,cache-2020-primary-official-precinct.pdf,p23,REP STATE SENATE DIST 25,1,LOG8,CHRIS H WILSON,31,False,Total,89,152
2020,primary,cache-2020-primary-official-precinct.pdf,p23,REP STATE SENATE DIST 25,1,LOG8,LYLE W. HILLYARD,18,False,Total,89,152
2020,primary,cache-2020-primary-official-precinct.pdf,p23,DEM U.S. HOUSE DIST 1,1,LOG8,DARREN PARRY,27,False,Total,89,152
2020,primary,cache-2020-primary-official-precinct.pdf,p23,DEM U.S. HOUSE DIST 1,1,LOG8,JAMIE CHEEK,11,False,Total,89,152
2020,primary,cache-2020-primary-official-precinct.pdf,p24,REP U.S. HOUSE DIST 1,1,LOG9,KATIE WITT,16,False,Total,168,261
