date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source,provenance
2024-04-23,2024,Cache County Council Council Meeting,Council,4,accept the 5 charitable/medical tax exemptions,,Motion passes.,Sandi Goodlander,Mark Hurd,Nolan Gunnell,Aye,legislative/minutes/2024/2024-04-23_council.md,wayback_minutes
2024-04-23,2024,Cache County Council Council Meeting,Council,4,accept the 5 charitable/medical tax exemptions,,Motion passes.,Sandi Goodlander,Mark Hurd,Sandi Goodlander,Aye,legislative/minutes/2024/2024-04-23_council.md,wayback_minutes
2024-04-23,2024,Cache County Council Council Meeting,Council,4,accept the 5 charitable/medical tax exemptions,,Motion passes.,Sandi Goodlander,Mark Hurd,Karl Ward,Aye,legislative/minutes/2024/2024-04-23_council.md,wayback_minutes
2024-04-23,2024,Cache County Council Council Meeting,Council,4,accept the 5 charitable/medical tax exemptions,,Motion passes.,Sandi Goodlander,Mark Hurd,Mark Hurd,Aye,legislative/minutes/2024/2024-04-23_council.md,wayback_minutes
2024-04-23,2024,Cache County Council Council Meeting,Council,5,deny the religious tax exemption application for the Gospel Peace Church,,Motion passes.,Nolan Gunnell,Kathryn Beus,David Erickson,Aye,legislative/minutes/2024/2024-04-23_council.md,wayback_minutes
2024-04-23,2024,Cache County Council Council Meeting,Council,5,deny the religious tax exemption application for the Gospel Peace Church,,Motion passes.,Nolan Gunnell,Kathryn Beus,Barbara Tidwell,Aye,legislative/minutes/2024/2024-04-23_council.md,wayback_minutes
2024-04-23,2024,Cache County Council Council Meeting,Council,5,deny the religious tax exemption application for the Gospel Peace Church,,Motion passes.,Nolan Gunnell,Kathryn Beus,Kathryn Beus,Aye,legislative/minutes/2024/2024-04-23_council.md,wayback_minutes
2024-04-23,2024,Cache County Council Council Meeting,Council,5,deny the religious tax exemption application for the Gospel Peace Church,,Motion passes.,Nolan Gunnell,Kathryn Beus,Nolan Gunnell,Aye,legislative/minutes/2024/2024-04-23_council.md,wayback_minutes
2024-04-23,2024,Cache County Council Council Meeting,Council,5,deny the religious tax exemption application for the Gospel Peace Church,,Motion passes.,Nolan Gunnell,Kathryn Beus,Sandi Goodlander,Aye,legislative/minutes/2024/2024-04-23_council.md,wayback_minutes
2024-04-23,2024,Cache County Council Council Meeting,Council,5,deny the religious tax exemption application for the Gospel Peace Church,,Motion passes.,Nolan Gunnell,Kathryn Beus,Karl Ward,Aye,legislative/minutes/2024/2024-04-23_council.md,wayback_minutes
2024-04-23,2024,Cache County Council Council Meeting,Council,5,deny the religious tax exemption application for the Gospel Peace Church,,Motion passes.,Nolan Gunnell,Kathryn Beus,Mark Hurd,Aye,legislative/minutes/2024/2024-04-23_council.md,wayback_minutes
2024-04-23,2024,Cache County Council Council Meeting,Council,6,get out of the Board of Equalization,,Motion passes.,Nolan Gunnell,Sandi Goodlander,David Erickson,Aye,legislative/minutes/2024/2024-04-23_council.md,wayback_minutes
2024-04-23,2024,Cache County Council Council Meeting,Council,6,get out of the Board of Equalization,,Motion passes.,Nolan Gunnell,Sandi Goodlander,Barbara Tidwell,Aye,legislative/minutes/2024/2024-04-23_council.md,wayback_minutes
2024-04-23,2024,Cache County Council Council Meeting,Council,6,get out of the Board of Equalization,,Motion passes.,Nolan Gunnell,Sandi Goodlander,Kathryn Beus,Aye,legislative/minutes/2024/2024-04-23_council.md,wayback_minutes
2024-04-23,2024,Cache County Council Council Meeting,Council,6,get out of the Board of Equalization,,Motion passes.,Nolan Gunnell,Sandi Goodlander,Nolan Gunnell,Aye,legislative/minutes/2024/2024-04-23_council.md,wayback_minutes
2024-04-23,2024,Cache County Council Council Meeting,Council,6,get out of the Board of Equalization,,Motion passes.,Nolan Gunnell,Sandi Goodlander,Sandi Goodlander,Aye,legislative/minutes/2024/2024-04-23_council.md,wayback_minutes
2024-04-23,2024,Cache County Council Council Meeting,Council,6,get out of the Board of Equalization,,Motion passes.,Nolan Gunnell,Sandi Goodlander,Karl Ward,Aye,legislative/minutes/2024/2024-04-23_council.md,wayback_minutes
2024-04-23,2024,Cache County Council Council Meeting,Council,6,get out of the Board of Equalization,,Motion passes.,Nolan Gunnell,Sandi Goodlander,Mark Hurd,Aye,legislative/minutes/2024/2024-04-23_council.md,wayback_minutes
2024-04-23,2024,Cache County Council Council Meeting,Council,7,"suspend the rules and approve Ordinance 2024-04, striking or removing number 5.08.070(A)(6)",,Motion passes.,Barbara Tidwell,Kathryn Beus,David Erickson,Aye,legislative/minutes/2024/2024-04-23_council.md,wayback_minutes
2024-04-23,2024,Cache County Council Council Meeting,Council,7,"suspend the rules and approve Ordinance 2024-04, striking or removing number 5.08.070(A)(6)",,Motion passes.,Barbara Tidwell,Kathryn Beus,Barbara Tidwell,Aye,legislative/minutes/2024/2024-04-23_council.md,wayback_minutes
2024-04-23,2024,Cache County Council Council Meeting,Council,7,"suspend the rules and approve Ordinance 2024-04, striking or removing number 5.08.070(A)(6)",,Motion passes.,Barbara Tidwell,Kathryn Beus,Kathryn Beus,Aye,legislative/minutes/2024/2024-04-23_council.md,wayback_minutes
2024-04-23,2024,Cache County Council Council Meeting,Council,7,"suspend the rules and approve Ordinance 2024-04, striking or removing number 5.08.070(A)(6)",,Motion passes.,Barbara Tidwell,Kathryn Beus,Nolan Gunnell,Aye,legislative/minutes/2024/2024-04-23_council.md,wayback_minutes
2024-04-23,2024,Cache County Council Council Meeting,Council,7,"suspend the rules and approve Ordinance 2024-04, striking or removing number 5.08.070(A)(6)",,Motion passes.,Barbara Tidwell,Kathryn Beus,Sandi Goodlander,Aye,legislative/minutes/2024/2024-04-23_council.md,wayback_minutes
2024-04-23,2024,Cache County Council Council Meeting,Council,7,"suspend the rules and approve Ordinance 2024-04, striking or removing number 5.08.070(A)(6)",,Motion passes.,Barbara Tidwell,Kathryn Beus,Karl Ward,Aye,legislative/minutes/2024/2024-04-23_council.md,wayback_minutes
2024-04-23,2024,Cache County Council Council Meeting,Council,7,"suspend the rules and approve Ordinance 2024-04, striking or removing number 5.08.070(A)(6)",,Motion passes.,Barbara Tidwell,Kathryn Beus,Mark Hurd,Aye,legislative/minutes/2024/2024-04-23_council.md,wayback_minutes
2024-04-23,2024,Cache County Council Council Meeting,Council,8,waive the rules and approve Resolution 2024-09 as written,,Motion passes.,Kathryn Beus,Nolan Gunnell,David Erickson,Aye,legislative/minutes/2024/2024-04-23_council.md,wayback_minutes
2024-04-23,2024,Cache County Council Council Meeting,Council,8,waive the rules and approve Resolution 2024-09 as written,,Motion passes.,Kathryn Beus,Nolan Gunnell,Barbara Tidwell,Aye,legislative/minutes/2024/2024-04-23_council.md,wayback_minutes
2024-04-23,2024,Cache County Council Council Meeting,Council,8,waive the rules and approve Resolution 2024-09 as written,,Motion passes.,Kathryn Beus,Nolan Gunnell,Kathryn Beus,Aye,legislative/minutes/2024/2024-04-23_council.md,wayback_minutes
2024-04-23,2024,Cache County Council Council Meeting,Council,8,waive the rules and approve Resolution 2024-09 as written,,Motion passes.,Kathryn Beus,Nolan Gunnell,Nolan Gunnell,Aye,legislative/minutes/2024/2024-04-23_council.md,wayback_minutes
2024-04-23,2024,Cache County Council Council Meeting,Council,8,waive the rules and approve Resolution 2024-09 as written,,Motion passes.,Kathryn Beus,Nolan Gunnell,Sandi Goodlander,Aye,legislative/minutes/2024/2024-04-23_council.md,wayback_minutes
2024-04-23,2024,Cache County Council Council Meeting,Council,8,waive the rules and approve Resolution 2024-09 as written,,Motion passes.,Kathryn Beus,Nolan Gunnell,Karl Ward,Aye,legislative/minutes/2024/2024-04-23_council.md,wayback_minutes
2024-04-23,2024,Cache County Council Council Meeting,Council,8,waive the rules and approve Resolution 2024-09 as written,,Motion passes.,Kathryn Beus,Nolan Gunnell,Mark Hurd,Aye,legislative/minutes/2024/2024-04-23_council.md,wayback_minutes
2024-04-23,2024,Cache County Council Council Meeting,Council,9,enter into Executive Session,,Motion passes.,Barbara Tidwell,Sandi Goodlander,David Erickson,Aye,legislative/minutes/2024/2024-04-23_council.md,wayback_minutes
2024-04-23,2024,Cache County Council Council Meeting,Council,9,enter into Executive Session,,Motion passes.,Barbara Tidwell,Sandi Goodlander,Barbara Tidwell,Aye,legislative/minutes/2024/2024-04-23_council.md,wayback_minutes
2024-04-23,2024,Cache County Council Council Meeting,Council,9,enter into Executive Session,,Motion passes.,Barbara Tidwell,Sandi Goodlander,Kathryn Beus,Aye,legislative/minutes/2024/2024-04-23_council.md,wayback_minutes
2024-04-23,2024,Cache County Council Council Meeting,Council,9,enter into Executive Session,,Motion passes.,Barbara Tidwell,Sandi Goodlander,Nolan Gunnell,Aye,legislative/minutes/2024/2024-04-23_council.md,wayback_minutes
2024-04-23,2024,Cache County Council Council Meeting,Council,9,enter into Executive Session,,Motion passes.,Barbara Tidwell,Sandi Goodlander,Sandi Goodlander,Aye,legislative/minutes/2024/2024-04-23_council.md,wayback_minutes
2024-04-23,2024,Cache County Council Council Meeting,Council,9,enter into Executive Session,,Motion passes.,Barbara Tidwell,Sandi Goodlander,Karl Ward,Aye,legislative/minutes/2024/2024-04-23_council.md,wayback_minutes
2024-04-23,2024,Cache County Council Council Meeting,Council,9,enter into Executive Session,,Motion passes.,Barbara Tidwell,Sandi Goodlander,Mark Hurd,Aye,legislative/minutes/2024/2024-04-23_council.md,wayback_minutes
2024-05-14,2024,Cache County Council Council Meeting,Council,1,approve the agenda,,Motion passes.,Sandi Goodlander,Councilmembers Nolan Gunnell,David Erickson,Aye,legislative/minutes/2024/2024-05-14_council.md,wayback_minutes
2024-05-14,2024,Cache County Council Council Meeting,Council,1,approve the agenda,,Motion passes.,Sandi Goodlander,Councilmembers Nolan Gunnell,Barbara Tidwell,Aye,legislative/minutes/2024/2024-05-14_council.md,wayback_minutes
2024-05-14,2024,Cache County Council Council Meeting,Council,1,approve the agenda,,Motion passes.,Sandi Goodlander,Councilmembers Nolan Gunnell,Kathryn Beus,Aye,legislative/minutes/2024/2024-05-14_council.md,wayback_minutes
2024-05-14,2024,Cache County Council Council Meeting,Council,1,approve the agenda,,Motion passes.,Sandi Goodlander,Councilmembers Nolan Gunnell,Nolan Gunnell,Aye,legislative/minutes/2024/2024-05-14_council.md,wayback_minutes
2024-05-14,2024,Cache County Council Council Meeting,Council,1,approve the agenda,,Motion passes.,Sandi Goodlander,Councilmembers Nolan Gunnell,Sandi Goodlander,Aye,legislative/minutes/2024/2024-05-14_council.md,wayback_minutes
2024-05-14,2024,Cache County Council Council Meeting,Council,1,approve the agenda,,Motion passes.,Sandi Goodlander,Councilmembers Nolan Gunnell,Karl Ward,Aye,legislative/minutes/2024/2024-05-14_council.md,wayback_minutes
2024-05-14,2024,Cache County Council Council Meeting,Council,1,approve the agenda,,Motion passes.,Sandi Goodlander,Councilmembers Nolan Gunnell,Mark Hurd,Aye,legislative/minutes/2024/2024-05-14_council.md,wayback_minutes
2024-05-14,2024,Cache County Council Council Meeting,Council,2,approve the minutes,,Motion passes.,Karl Ward,Nolan Gunnel,David Erickson,Aye,legislative/minutes/2024/2024-05-14_council.md,wayback_minutes
2024-05-14,2024,Cache County Council Council Meeting,Council,2,approve the minutes,,Motion passes.,Karl Ward,Nolan Gunnel,Barbara Tidwell,Aye,legislative/minutes/2024/2024-05-14_council.md,wayback_minutes
2024-05-14,2024,Cache County Council Council Meeting,Council,2,approve the minutes,,Motion passes.,Karl Ward,Nolan Gunnel,Kathryn Beus,Aye,legislative/minutes/2024/2024-05-14_council.md,wayback_minutes
2024-05-14,2024,Cache County Council Council Meeting,Council,2,approve the minutes,,Motion passes.,Karl Ward,Nolan Gunnel,Nolan Gunnell,Aye,legislative/minutes/2024/2024-05-14_council.md,wayback_minutes
2024-05-14,2024,Cache County Council Council Meeting,Council,2,approve the minutes,,Motion passes.,Karl Ward,Nolan Gunnel,Sandi Goodlander,Aye,legislative/minutes/2024/2024-05-14_council.md,wayback_minutes
2024-05-14,2024,Cache County Council Council Meeting,Council,2,approve the minutes,,Motion passes.,Karl Ward,Nolan Gunnel,Karl Ward,Aye,legislative/minutes/2024/2024-05-14_council.md,wayback_minutes
2024-05-14,2024,Cache County Council Council Meeting,Council,2,approve the minutes,,Motion passes.,Karl Ward,Nolan Gunnel,Mark Hurd,Aye,legislative/minutes/2024/2024-05-14_council.md,wayback_minutes
2024-05-14,2024,Cache County Council Council Meeting,Council,3,approve,,Motion passes.,Nolan Gunnel,Kathryn Bues,David Erickson,Aye,legislative/minutes/2024/2024-05-14_council.md,wayback_minutes
2024-05-14,2024,Cache County Council Council Meeting,Council,3,approve,,Motion passes.,Nolan Gunnel,Kathryn Bues,Barbara Tidwell,Aye,legislative/minutes/2024/2024-05-14_council.md,wayback_minutes
2024-05-14,2024,Cache County Council Council Meeting,Council,3,approve,,Motion passes.,Nolan Gunnel,Kathryn Bues,Kathryn Beus,Aye,legislative/minutes/2024/2024-05-14_council.md,wayback_minutes
2024-05-14,2024,Cache County Council Council Meeting,Council,3,approve,,Motion passes.,Nolan Gunnel,Kathryn Bues,Nolan Gunnell,Aye,legislative/minutes/2024/2024-05-14_council.md,wayback_minutes
2024-05-14,2024,Cache County Council Council Meeting,Council,3,approve,,Motion passes.,Nolan Gunnel,Kathryn Bues,Sandi Goodlander,Aye,legislative/minutes/2024/2024-05-14_council.md,wayback_minutes
2024-05-14,2024,Cache County Council Council Meeting,Council,3,approve,,Motion passes.,Nolan Gunnel,Kathryn Bues,Karl Ward,Aye,legislative/minutes/2024/2024-05-14_council.md,wayback_minutes
2024-05-14,2024,Cache County Council Council Meeting,Council,3,approve,,Motion passes.,Nolan Gunnel,Kathryn Bues,Mark Hurd,Aye,legislative/minutes/2024/2024-05-14_council.md,wayback_minutes
2024-05-14,2024,Cache County Council Council Meeting,Council,4,approve,,Motion passes.,Nolan Gunnel,Sandi Goodlander,David Erickson,Aye,legislative/minutes/2024/2024-05-14_council.md,wayback_minutes
2024-05-14,2024,Cache County Council Council Meeting,Council,4,approve,,Motion passes.,Nolan Gunnel,Sandi Goodlander,Barbara Tidwell,Aye,legislative/minutes/2024/2024-05-14_council.md,wayback_minutes
2024-05-14,2024,Cache County Council Council Meeting,Council,4,approve,,Motion passes.,Nolan Gunnel,Sandi Goodlander,Kathryn Beus,Aye,legislative/minutes/2024/2024-05-14_council.md,wayback_minutes
2024-05-14,2024,Cache County Council Council Meeting,Council,4,approve,,Motion passes.,Nolan Gunnel,Sandi Goodlander,Nolan Gunnell,Aye,legislative/minutes/2024/2024-05-14_council.md,wayback_minutes
2024-05-14,2024,Cache County Council Council Meeting,Council,4,approve,,Motion passes.,Nolan Gunnel,Sandi Goodlander,Sandi Goodlander,Aye,legislative/minutes/2024/2024-05-14_council.md,wayback_minutes
2024-05-14,2024,Cache County Council Council Meeting,Council,4,approve,,Motion passes.,Nolan Gunnel,Sandi Goodlander,Karl Ward,Aye,legislative/minutes/2024/2024-05-14_council.md,wayback_minutes
2024-05-14,2024,Cache County Council Council Meeting,Council,4,approve,,Motion passes.,Nolan Gunnel,Sandi Goodlander,Mark Hurd,Aye,legislative/minutes/2024/2024-05-14_council.md,wayback_minutes
2024-05-14,2024,Cache County Council Council Meeting,Council,5,approve,,Motion passes.,Karl Ward,Barbara Tidwell,David Erickson,Aye,legislative/minutes/2024/2024-05-14_council.md,wayback_minutes
2024-05-14,2024,Cache County Council Council Meeting,Council,5,approve,,Motion passes.,Karl Ward,Barbara Tidwell,Barbara Tidwell,Aye,legislative/minutes/2024/2024-05-14_council.md,wayback_minutes
2024-05-14,2024,Cache County Council Council Meeting,Council,5,approve,,Motion passes.,Karl Ward,Barbara Tidwell,Kathryn Beus,Aye,legislative/minutes/2024/2024-05-14_council.md,wayback_minutes
2024-05-14,2024,Cache County Council Council Meeting,Council,5,approve,,Motion passes.,Karl Ward,Barbara Tidwell,Nolan Gunnell,Aye,legislative/minutes/2024/2024-05-14_council.md,wayback_minutes
