year,election_date,election_type,source_file,sheet,family,contest,county_office,district,kind,n_candidates,n_precincts,n_rows,total_votes,retained
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,Salt Lake County Mayor,Mayor,,office,4,743,2972,351139,yes
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,Write-In for SL County Mayor,Mayor,,office,1,743,743,3521,yes
2006,2006-06-27,primary,2006-06-27-primary-sovc.xls,CONGRESS DISTRICT 3,E,CONGRESSIONAL DISTRICT 3,,,,2,323,2584,19966,no
2006,2006-06-27,primary,2006-06-27-primary-sovc.xls,GRANITE SCHOOL PRECINCT 6,E,GRANITE SCHOOL PRECINCT 6,,,,4,33,528,2273,no
2006,2006-06-27,primary,2006-06-27-primary-sovc.xls,GRANITE SCHOOL PRECINCT 7,E,GRANITE SCHOOL PRECINCT 7,,,,5,46,920,2609,no
2006,2006-06-27,primary,2006-06-27-primary-sovc.xls,MURRAY SCHOOL PRECINCT 3,E,MURRAY SCHOOL PRECINCT 3,,,,3,7,84,385,no
2006,2006-06-27,primary,2006-06-27-primary-sovc.xls,STATE REPRESENTATIVE DIST. 20,E,STATE REPRESENTATIVE DIST. 20,,,,2,5,40,96,no
2006,2006-06-27,primary,2006-06-27-primary-sovc.xls,STATE REPRESENTATIVE DIST. 22,E,STATE REPRESENTATIVE DIST. 22,,,,2,29,232,1121,no
2006,2006-06-27,primary,2006-06-27-primary-sovc.xls,STATE REPRESENTATIVE DIST. 25,E,STATE REPRESENTATIVE DIST. 25,,,,2,27,216,1119,no
2006,2006-06-27,primary,2006-06-27-primary-sovc.xls,STATE REPRESENTATIVE DIST. 30,E,STATE REPRESENTATIVE DIST. 30,,,,2,27,216,532,no
2006,2006-06-27,primary,2006-06-27-primary-sovc.xls,STATE REPRESENTATIVE DIST. 42,E,STATE REPRESENTATIVE DIST. 42,,,,2,31,248,1983,no
2006,2006-06-27,primary,2006-06-27-primary-sovc.xls,STATE SENATE DISTRICT 9,E,STATE SENATE #9,,,,2,120,960,4667,no
2006,2006-06-27,primary,2006-06-27-primary-sovc.xls,SALT LAKE COUNTY SHERIFF,E,SALT LAKE COUNTY SHERIFF,Sheriff,,office,2,984,7872,36064,yes
2006,2006-11-07,general,2006-11-07-general-sovc.xls,ANN BOYDEN,A,ANN BOYDEN,,,,2,985,7880,192771,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,ANTHONY B. QUINN,A,ANTHONY B. QUINN,,,,2,985,7880,191470,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,C. DANE NOLAN,A,C. DANE NOLAN,,,,2,985,7880,191168,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,"CHARLES D. BEHRENS, JR.",A,"CHARLES D. BEHRENS, JR.",,,,2,985,7880,190972,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,CONSTITUTIONAL AMEND 1,A,CONSTITUTIONAL AMEND 1,,,,2,985,7880,210018,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,COPPERTON TOWNSHIP,A,COPPERTON TOWNSHIP,,,,3,2,24,328,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,ELIZABETH A. LINDSLEY,A,ELIZABETH A. LINDSLEY,,,,2,985,7880,192079,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,EMIGRATION TOWNSHIP,A,EMIGRATION TOWNSHIP,,,,2,2,16,64,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,GRANITE SCHOOL DIST #3,A,GRANITE SCHOOL DIST #3,,,,3,34,408,5307,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,GRANITE SCHOOL DIST #5,A,GRANITE SCHOOL DIST #5,,,,3,33,396,6664,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,GRANITE SCHOOL DIST #6,A,GRANITE SCHOOL DIST #6,,,,3,33,396,7276,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,GRANITE SCHOOL DIST #7,A,GRANITE SCHOOL DIST #7,,,,3,46,552,8809,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,HOLLY M. BARRINGHAM,A,HOLLY M. BARRINGHAM,,,,2,228,1824,39059,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,JILL N. PARRISH,A,JILL N. PARRISH,,,,2,985,7880,193305,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,JORDAN SCHOOL DIST #1,A,JORDAN SCHOOL DIST #1,,,,3,46,552,8264,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,JORDAN SCHOOL DIST #2,A,JORDAN SCHOOL DIST #2,,,,2,83,664,10358,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,JORDAN SCHOOL DIST #3,A,JORDAN SCHOOL DIST #3,,,,3,80,960,13194,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,JORDAN SCHOOL DIST #6,A,JORDAN SCHOOL DIST #6,,,,3,74,888,7901,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,"JOSEPH C. FRATTO, JR.",A,"JOSEPH C. FRATTO, JR.",,,,2,985,7880,192375,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,LESLIE A. LEWIS,A,LESLIE A. LEWIS,,,,2,985,7880,198868,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,MURRAY SCHOOL DIST #2,A,MURRAY SCHOOL DIST #2,,,,2,8,64,1797,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,MURRAY SCHOOL DIST #3,A,MURRAY SCHOOL DIST #3,,,,3,7,84,1477,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,MURRAY SCHOOL DIST #4,A,MURRAY SCHOOL DIST #4,,,,2,8,64,1268,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,PEGGY ACOMB,A,PEGGY ACOMB,,,,2,228,1824,39445,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,RONALD E. NEHRING,A,RONALD E. NEHRING,,,,2,985,7880,190078,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,ROYAL I. HANSEN,A,ROYAL I. HANSEN,,,,2,985,7880,191468,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,SHAUNA GRAVES-ROBERTSON,A,SHAUNA GRAVES-ROBERTSON,,,,2,228,1824,39170,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,SHEILA K. MCCLEVE,A,SHEILA K. MCCLEVE,,,,2,985,7880,191811,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,SLC SCHOOL DIST #3,A,SLC SCHOOL DIST #3,,,,2,27,216,5715,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,SLC SCHOOL DIST #4,A,SLC SCHOOL DIST #4,,,,2,25,200,3576,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,SLC SCHOOL DIST #6,A,SLC SCHOOL DIST #6,,,,2,29,232,7202,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,STATE REPRESENTATIVE #20,A,STATE REPRESENTATIVE #20,,,,4,5,80,710,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,STATE REPRESENTATIVE #22,A,STATE REPRESENTATIVE #22,,,,5,29,580,5616,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,STATE REPRESENTATIVE #23,A,STATE REPRESENTATIVE #23,,,,4,21,336,3877,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,STATE REPRESENTATIVE #24,A,STATE REPRESENTATIVE #24,,,,3,31,372,7806,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,STATE REPRESENTATIVE #25,A,STATE REPRESENTATIVE #25,,,,3,27,324,6592,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,STATE REPRESENTATIVE #26,A,STATE REPRESENTATIVE #26,,,,3,19,228,3341,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,STATE REPRESENTATIVE #28,A,STATE REPRESENTATIVE #28,,,,3,32,384,11295,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,STATE REPRESENTATIVE #29,A,STATE REPRESENTATIVE #29,,,,5,21,420,4840,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,STATE REPRESENTATIVE #30,A,STATE REPRESENTATIVE #30,,,,4,27,432,7706,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,STATE REPRESENTATIVE #31,A,STATE REPRESENTATIVE #31,,,,3,30,360,6373,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,STATE REPRESENTATIVE #32,A,STATE REPRESENTATIVE #32,,,,3,17,204,5468,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,STATE REPRESENTATIVE #33,A,STATE REPRESENTATIVE #33,,,,3,21,252,4292,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,STATE REPRESENTATIVE #34,A,STATE REPRESENTATIVE #34,,,,2,24,192,4513,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,STATE REPRESENTATIVE #35,A,STATE REPRESENTATIVE #35,,,,5,28,560,4257,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,STATE REPRESENTATIVE #36,A,STATE REPRESENTATIVE #36,,,,3,33,396,12014,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,STATE REPRESENTATIVE #37,A,STATE REPRESENTATIVE #37,,,,3,44,528,10686,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,STATE REPRESENTATIVE #38,A,STATE REPRESENTATIVE #38,,,,4,23,368,4377,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,STATE REPRESENTATIVE #39,A,STATE REPRESENTATIVE #39,,,,2,26,208,3972,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,STATE REPRESENTATIVE #40,A,STATE REPRESENTATIVE #40,,,,3,36,432,7845,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,STATE REPRESENTATIVE #41,A,STATE REPRESENTATIVE #41,,,,2,28,224,4865,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,STATE REPRESENTATIVE #42,A,STATE REPRESENTATIVE #42,,,,3,31,372,7632,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,STATE REPRESENTATIVE #43,A,STATE REPRESENTATIVE #43,,,,4,31,496,6233,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,STATE REPRESENTATIVE #44,A,STATE REPRESENTATIVE #44,,,,3,35,420,7755,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,STATE REPRESENTATIVE #45,A,STATE REPRESENTATIVE #45,,,,3,57,684,7606,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,STATE REPRESENTATIVE #46,A,STATE REPRESENTATIVE #46,,,,3,56,672,10259,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,STATE REPRESENTATIVE #47,A,STATE REPRESENTATIVE #47,,,,3,39,468,6062,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,STATE REPRESENTATIVE #48,A,STATE REPRESENTATIVE #48,,,,3,52,624,8243,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,STATE REPRESENTATIVE #49,A,STATE REPRESENTATIVE #49,,,,3,47,564,9148,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,STATE REPRESENTATIVE #50,A,STATE REPRESENTATIVE #50,,,,3,37,444,9585,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,STATE REPRESENTATIVE #51,A,STATE REPRESENTATIVE #51,,,,4,39,624,9510,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,STATE REPRESENTATIVE #52,A,STATE REPRESENTATIVE #52,,,,3,39,468,9702,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,STATE SCHOOL BOARD #10,A,STATE SCHOOL BOARD #10,,,,2,209,1672,30246,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,STATE SCHOOL BOARD #3,A,STATE SCHOOL BOARD #3,,,,3,46,552,8616,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,STATE SCHOOL BOARD #6,A,STATE SCHOOL BOARD #6,,,,3,109,1308,18429,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,STATE SCHOOL BOARD #9,A,STATE SCHOOL BOARD #9,,,,2,125,1000,21593,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,STATE SENATOR DIST #11,A,STATE SENATOR DIST #11,,,,3,49,588,12987,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,STATE SENATOR DIST #12,A,STATE SENATOR DIST #12,,,,4,63,1008,14564,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,STATE SENATOR DIST #2,A,STATE SENATOR DIST #2,,,,5,72,1440,18393,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,STATE SENATOR DIST #3,A,STATE SENATOR DIST #3,,,,4,95,1520,16467,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,STATE SENATOR DIST #4,A,STATE SENATOR DIST #4,,,,3,94,1128,25506,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,STATE SENATOR DIST #5,A,STATE SENATOR DIST #5,,,,2,55,440,10206,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,STATE SENATOR DIST #7,A,STATE SENATOR DIST #7,,,,4,99,1584,29018,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,STATE SENATOR DIST #9,A,STATE SENATOR DIST #9,,,,3,120,1440,22463,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,STEPHEN L. ROTH,A,STEPHEN L. ROTH,,,,2,985,7880,191172,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,STRAIGHT PARTY,A,STRAIGHT PARTY,,,,7,985,27580,100214,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,U.S. REPRESENTATIVE #1,A,U.S. REPRESENTATIVE #1,,,,5,73,1460,14965,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,U.S. REPRESENTATIVE #2,A,U.S. REPRESENTATIVE #2,,,,6,588,14112,130129,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,U.S. REPRESENTATIVE #3,A,U.S. REPRESENTATIVE #3,,,,5,324,6480,77531,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,U.S. SENATE,A,U.S. SENATE,,,,8,985,31520,222957,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,"WILLIAM W.BARRETT, JR.",A,"WILLIAM W.BARRETT, JR.",,,,2,985,7880,192534,no
2006,2006-11-07,general,2006-11-07-general-sovc.xls,COUNTY ASSESSOR,A,COUNTY ASSESSOR,Assessor,,office,3,985,11820,215435,yes
2006,2006-11-07,general,2006-11-07-general-sovc.xls,COUNTY AUDITOR,A,COUNTY AUDITOR,Auditor,,office,3,985,11820,214329,yes
2006,2006-11-07,general,2006-11-07-general-sovc.xls,COUNTY PROP 1,A,COUNTY PROP 1,Ballot Measure,,measure,2,985,7880,214261,yes
2006,2006-11-07,general,2006-11-07-general-sovc.xls,COUNTY PROP 2,A,COUNTY PROP 2,Ballot Measure,,measure,2,985,7880,217199,yes
2006,2006-11-07,general,2006-11-07-general-sovc.xls,COUNTY PROP 3,A,COUNTY PROP 3,Ballot Measure,,measure,2,985,7880,220396,yes
2006,2006-11-07,general,2006-11-07-general-sovc.xls,COUNTY CLERK,A,COUNTY CLERK,Clerk,,office,5,985,19700,219587,yes
2006,2006-11-07,general,2006-11-07-general-sovc.xls,COUNTY COUNCIL DIST #1,A,COUNTY COUNCIL DIST #1,Council,1,office,4,133,2128,32411,yes
2006,2006-11-07,general,2006-11-07-general-sovc.xls,COUNTY COUNCIL DIST #3,A,COUNTY COUNCIL DIST #3,Council,3,office,3,124,1488,27749,yes
2006,2006-11-07,general,2006-11-07-general-sovc.xls,COUNTY COUNCIL DIST #5,A,COUNTY COUNCIL DIST #5,Council,5,office,4,144,2304,33533,yes
2006,2006-11-07,general,2006-11-07-general-sovc.xls,COUNTY CNCL AT-LARGE C,A,"COUNTY CNCL AT-LARGE ""C""",Council,At-Large C,office,6,985,23640,218667,yes
2006,2006-11-07,general,2006-11-07-general-sovc.xls,COUNTY DISTRICT ATTORNEY,A,COUNTY DISTRICT ATTORNEY,District Attorney,,office,4,985,15760,219776,yes
2006,2006-11-07,general,2006-11-07-general-sovc.xls,COUNTY RECORDER,A,COUNTY RECORDER,Recorder,,office,3,985,11820,214998,yes
2006,2006-11-07,general,2006-11-07-general-sovc.xls,COUNTY SHERIFF,A,COUNTY SHERIFF,Sheriff,,office,3,985,11820,220908,yes
2006,2006-11-07,general,2006-11-07-general-sovc.xls,COUNTY SURVEYOR,A,COUNTY SURVEYOR,Surveyor,,office,2,985,7880,164382,yes
2006,2006-11-07,general,2006-11-07-general-sovc.xls,COUNTY TREASURER,A,COUNTY TREASURER,Treasurer,,office,4,985,15760,214155,yes
2008,2008-06-24,primary,2008-06-24-primary-sovc.xls,GRANITE SCHOOL DIST PRECINCT #2,A,GRANITE SCHOOL DISTRICT PRECINCT #2,,,,4,66,1056,2107,no
2008,2008-06-24,primary,2008-06-24-primary-sovc.xls,JORDAN SCHOOL DIST EAST PREC #1,A,JORDAN SCHOOL DISTRICT EAST PRECINCT #1,,,,3,36,432,1209,no
2008,2008-06-24,primary,2008-06-24-primary-sovc.xls,JORDAN SCHOOL DIST EAST PREC #3,A,JORDAN SCHOOL DISTRICT EAST PRECINCT #3,,,,15,61,3660,3085,no
2008,2008-06-24,primary,2008-06-24-primary-sovc.xls,JORDAN SCHOOL DIST EAST PREC #7,A,JORDAN SCHOOL DISTRICT EAST PRECINCT #7,,,,6,24,576,974,no
2008,2008-06-24,primary,2008-06-24-primary-sovc.xls,JORDAN SCHOOL DIST WEST PREC #1,A,JORDAN SCHOOL DISTRICT WEST PRECINCT #1,,,,4,28,448,1444,no
2008,2008-06-24,primary,2008-06-24-primary-sovc.xls,JORDAN SCHOOL DIST WEST PREC #4,A,JORDAN SCHOOL DISTRICT WEST PRECINCT #4,,,,6,20,480,1588,no
2008,2008-06-24,primary,2008-06-24-primary-sovc.xls,JORDAN SCHOOL DIST WEST PREC #5,A,JORDAN SCHOOL DISTRICT WEST PRECINCT #5,,,,4,21,336,1392,no
2008,2008-06-24,primary,2008-06-24-primary-sovc.xls,JORDAN SCHOOL DIST WEST PREC #6,A,JORDAN SCHOOL DISTRICT WEST PRECINCT #6,,,,6,29,696,1456,no
2008,2008-06-24,primary,2008-06-24-primary-sovc.xls,SALT LAKE SCHOOL DIST PREC #7,A,SALT LAKE SCHOOL DISTRICT PRECINCT #7,,,,3,30,360,1101,no
2008,2008-06-24,primary,2008-06-24-primary-sovc.xls,STATE REPRESENTATIVE #20 (R),A,STATE REPRESENTATIVE #20 (R),,,,2,5,40,114,no
2008,2008-06-24,primary,2008-06-24-primary-sovc.xls,STATE TREASURER (R),A,STATE TREASURER (R),,,,2,979,7832,34109,no
2008,2008-06-24,primary,2008-06-24-primary-sovc.xls,U.S. REPRESENTATIVE DIST #3 (R),A,U.S. REPRESENTATIVE DISTRICT #3 (R),,,,2,334,2672,18553,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,ANDREW A. VALDEZ,A,ANDREW A. VALDEZ,,,,2,989,7912,298641,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,ATTORNEY GENERAL,A,ATTORNEY GENERAL,,,,4,989,15824,358218,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,CAROLYN B. MCHUGH,A,CAROLYN B. MCHUGH,,,,2,989,7912,294676,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,CHRISTINE S. DECKER,A,CHRISTINE S. DECKER,,,,2,989,7912,295722,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,CONST AMEND A,A,CONST AMEND A,,,,2,989,7912,327071,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,CONST AMEND B,A,CONST AMEND B,,,,2,989,7912,323431,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,CONST AMEND C,A,CONST AMEND C,,,,2,989,7912,327104,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,CONST AMEND D,A,CONST AMEND D,,,,2,989,7912,320397,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,CONST AMEND E,A,CONST AMEND E,,,,2,989,7912,326209,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,DENISE LINDBERG,A,DENISE LINDBERG,,,,2,989,7912,293555,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,DENO G. HIMONAS,A,DENO G. HIMONAS,,,,2,989,7912,293799,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,EMIGRATION TOWNSHIP,A,EMIGRATION TOWNSHIP,,,,3,4,48,160,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,GLENN K. IWASAKI,A,GLENN K. IWASAKI,,,,2,989,7912,295014,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,GOVERNOR,A,GOVERNOR,,,,5,989,19780,363235,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,GRANITE SCHOOL DIST #1,A,GRANITE SCHOOL DIST #1,,,,3,64,768,22930,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,GRANITE SCHOOL DIST #2,A,GRANITE SCHOOL DIST #2,,,,3,66,792,16124,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,GRANITE SCHOOL DIST #4,A,GRANITE SCHOOL DIST #4,,,,3,44,528,14041,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,GREGORY K. ORME,A,GREGORY K. ORME,,,,2,989,7912,294270,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,HOGLE ZOO BOND,A,HOGLE ZOO BOND,,,,2,989,7912,355105,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,JAMES Z. DAVIS,A,JAMES Z. DAVIS,,,,2,989,7912,294477,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,JOHN PAUL KENNEDY,A,JOHN PAUL KENNEDY,,,,2,989,7912,294098,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,MURRAY SCHOOL DIST #1,A,MURRAY SCHOOL DIST #1,,,,2,9,72,2430,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,MURRAY SCHOOL DIST #5,A,MURRAY SCHOOL DIST #5,,,,2,11,88,2631,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,PAMELA T. GREENWOOD,A,PAMELA T. GREENWOOD,,,,2,989,7912,295464,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,PAUL G. MAUGHAN,A,PAUL G. MAUGHAN,,,,2,989,7912,293019,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,ROBERT W. ADKINS,A,ROBERT W. ADKINS,,,,2,989,7912,293734,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,ROBIN W. REESE,A,ROBIN W. REESE,,,,2,989,7912,293659,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,RUSSELL W. BENCH,A,RUSSELL W. BENCH,,,,2,989,7912,294194,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,SLC SCHOOL DIST #1,A,SLC SCHOOL DIST #1,,,,3,16,192,4902,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,SLC SCHOOL DIST #2,A,SLC SCHOOL DIST #2,,,,2,15,120,3229,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,SLC SCHOOL DIST #5,A,SLC SCHOOL DIST #5,,,,3,24,288,7261,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,SLC SCHOOL DIST #7,A,SLC SCHOOL DIST #7,,,,3,30,360,9480,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,STATE AUDITOR,A,STATE AUDITOR,,,,5,989,19780,346000,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,STATE REP DIST #20,A,STATE REP DIST #20,,,,4,5,80,1324,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,STATE REP DIST #22,A,STATE REP DIST #22,,,,3,28,336,8696,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,STATE REP DIST #23,A,STATE REP DIST #23,,,,3,20,240,6398,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,STATE REP DIST #24,A,STATE REP DIST #24,,,,4,31,496,13933,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,STATE REP DIST #25,A,STATE REP DIST #25,,,,4,27,432,10132,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,STATE REP DIST #26,A,STATE REP DIST #26,,,,4,19,304,6036,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,STATE REP DIST #28,A,STATE REP DIST #28,,,,4,31,496,15110,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,STATE REP DIST #29,A,STATE REP DIST #29,,,,4,21,336,8118,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,STATE REP DIST #30,A,STATE REP DIST #30,,,,4,27,432,11873,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,STATE REP DIST #31,A,STATE REP DIST #31,,,,4,29,464,10413,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,STATE REP DIST #32,A,STATE REP DIST #32,,,,4,18,288,8578,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,STATE REP DIST #33,A,STATE REP DIST #33,,,,4,22,352,7609,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,STATE REP DIST #34,A,STATE REP DIST #34,,,,4,23,368,9451,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,STATE REP DIST #35,A,STATE REP DIST #35,,,,3,27,324,7407,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,STATE REP DIST #36,A,STATE REP DIST #36,,,,5,35,700,15808,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,STATE REP DIST #37,A,STATE REP DIST #37,,,,3,44,528,15017,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,STATE REP DIST #38,A,STATE REP DIST #38,,,,3,23,276,8007,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,STATE REP DIST #39,A,STATE REP DIST #39,,,,3,25,300,8735,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,STATE REP DIST #40,A,STATE REP DIST #40,,,,3,36,432,12049,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,STATE REP DIST #41,A,STATE REP DIST #41,,,,4,33,528,10602,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,STATE REP DIST #42,A,STATE REP DIST #42,,,,3,32,384,14655,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,STATE REP DIST #43,A,STATE REP DIST #43,,,,3,33,396,11241,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,STATE REP DIST #44,A,STATE REP DIST #44,,,,3,35,420,11867,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,STATE REP DIST #45,A,STATE REP DIST #45,,,,4,50,800,11945,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,STATE REP DIST #46,A,STATE REP DIST #46,,,,4,53,848,14646,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,STATE REP DIST #47,A,STATE REP DIST #47,,,,4,35,560,10422,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,STATE REP DIST #48,A,STATE REP DIST #48,,,,3,54,648,13000,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,STATE REP DIST #49,A,STATE REP DIST #49,,,,5,48,960,13670,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,STATE REP DIST #50,A,STATE REP DIST #50,,,,4,40,640,19265,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,STATE REP DIST #51,A,STATE REP DIST #51,,,,3,41,492,16299,no
2008,2008-11-04,general,2008-11-04-general-sovc.xls,STATE REP DIST #52,A,STATE REP DIST #52,,,,3,44,528,19193,no
